372,2338.04,51.31815
373,2344.85,48.75716
374,2350.1,50.26727
375,2358.89,49.05097
376,2361.4,51.59907
377,2371.35,48.8476
378,2375.97,48.06382
379,2386.56,49.54119
380,2390.13,50.21985
381,2401.04,50.58204
382,2402.39,50.41142
383,2409.85,50.73946
384,2417.09,48.29164
385,2428.8,50.7374
386,2429.34,51.85843
387,2437.57,52.51806
388,2444.88,52.41006
389,2451.79,50.40368
390,2461.27,50.81495
391,2464.59,50.8148
392,2471.89,51.50089
393,2476.9,54.71995
394,2483.06,51.14779
395,2492.32,53.68575
396,2497.96,52.9774
397,2507.98,53.07912
398,2514.62,52.50662
399,2521.47,53.18017
400,2528.81,53.40123
401,2532.55,53.81945
402,2539.78,54.94232
403,2552.15,55.69441
404,2556.3,52.33624
405,2560.69,55.59753
406,2571.91,54.41946
407,2574.04,53.09452
408,2582.31,54.11915
409,2590.66,51.8559
410,2594.56,54.62273
411,2605.55,51.54333
412,2611.07,48.90793
413,2616.73,45.411
414,2626.55,40.09922
415,2631.69,36.27162
416,2639.21,28.63433
417,2645.24,20.52548
418,2653.57,13.72034
419,2659.02,16.45991
420,2661.75,7.055874
421,2662.71,9.572993
422,2659.67,8.085468
423,2660.91,10.05952
424,2662.28,14.5963
425,2662.42,9.433644
426,2660.63,3.912308
427,2659.5,11.56842
428,2659.55,12.27083
429,2663.15,17.97551
430,2661.54,12.85854
431,2662.43,16.45395
432,2661.1,10.2292
433,2659.9,6.259537
434,2662.07,17.81967
435,2659.23,11.31715
436,2660.98,8.349661
437,2660.7,9.048124
438,2660.34,5.712329
439,2663.94,29.00255
440,2660.25,4.068542
441,2662.34,13.5745
442,2659.65,8.195065
443,2663.18,19.183
444,2660.71,7.647932
445,2661.64,9.494844
446,2660.81,9.449169
447,2662.48,11.77867
448,2662.45,26.05796
449,2662.18,7.794552
450,2660.5,5.605733
